subject,world,path,squaretype,nodeName,availableChildName,nodeValue,chosen,ncells,nsteps,nstepsfromroot
S57356312,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S57356312,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S57356312,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S57356312,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,FALSE,4,8,17
S57356312,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,TRUE,2,8,17
S24416072,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S24416072,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S24416072,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S24416072,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S24416072,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,FALSE,1,6,8
S24416072,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S24416072,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,TRUE,2,9,11
S84421241,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S84421241,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S84421241,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S84421241,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S84421241,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S84421241,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S84421241,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S84421241,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S84421241,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S84421241,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S84421241,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,FALSE,4,8,17
S84421241,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,TRUE,2,8,17
S96682031,4ways,"p(6, 2)",X,N39711,N75328,,FALSE,1,2,2
S96682031,4ways,"p(6, 2)",X,N39711,N96243,,TRUE,1,4,4
S96682031,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S96682031,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N96243,N32798,,TRUE,1,1,5
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N96243,N91530,,FALSE,1,6,10
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N96243,N88542,,FALSE,4,7,11
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N96243,N68171,,FALSE,2,7,11
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N32798,N22474,,FALSE,1,7,12
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N32798,N99878,,TRUE,4,8,13
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N32798,N60238,,FALSE,2,8,13
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N99878,N73325,,TRUE,2,4,17
S96682031,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N99878,N57901,,FALSE,1,9,22
S52166887,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S52166887,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S52166887,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S52166887,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S52166887,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S52166887,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S52166887,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S52166887,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,FALSE,1,1,9
S52166887,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,TRUE,4,7,15
S52166887,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S52166887,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N25416,N46107,,TRUE,2,4,19
S52166887,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N25416,N67687,,FALSE,1,8,23
S41326310,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S41326310,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S41326310,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S41326310,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,TRUE,4,8,17
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,FALSE,2,8,17
S41326310,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N50954,N91125,,TRUE,2,4,21
S29601985,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S29601985,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S29601985,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S29601985,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,TRUE,4,8,17
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,FALSE,2,8,17
S29601985,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N50954,N91125,,TRUE,2,4,21
S78533889,4ways,"p(6, 2)",X,N39711,N75328,,FALSE,1,2,2
S78533889,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S78533889,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S78533889,4ways,"p(6, 2)",X,N39711,N48992,,TRUE,2,7,7
S13364978,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S13364978,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S13364978,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S13364978,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,TRUE,4,8,17
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,FALSE,2,8,17
S13364978,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N50954,N91125,,TRUE,2,4,21
S8758558,4ways,"p(6, 2)",X,N39711,N75328,,FALSE,1,2,2
S8758558,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S8758558,4ways,"p(6, 2)",X,N39711,N28397,,TRUE,4,7,7
S8758558,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S8758558,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N27336,,TRUE,2,4,11
S8758558,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N21554,,FALSE,1,7,14
S8758558,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N26319,,FALSE,1,9,16
S30730813,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S30730813,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S30730813,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S30730813,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S30730813,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S30730813,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S30730813,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S30730813,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,FALSE,1,1,9
S30730813,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,TRUE,4,7,15
S30730813,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S30730813,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N25416,N46107,,TRUE,2,4,19
S30730813,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N25416,N67687,,FALSE,1,8,23
S55576192,4ways,"p(6, 2)",X,N39711,N75328,,FALSE,1,2,2
S55576192,4ways,"p(6, 2)",X,N39711,N96243,,TRUE,1,4,4
S55576192,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S55576192,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N96243,N32798,,TRUE,1,1,5
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N96243,N91530,,FALSE,1,6,10
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N96243,N88542,,FALSE,4,7,11
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N96243,N68171,,FALSE,2,7,11
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N32798,N22474,,FALSE,1,7,12
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N32798,N99878,,TRUE,4,8,13
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N32798,N60238,,FALSE,2,8,13
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N99878,N73325,,TRUE,2,4,17
S55576192,4ways,"p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N99878,N57901,,FALSE,1,9,22
S68573742,4ways,"p(6, 2)",X,N39711,N75328,,FALSE,1,2,2
S68573742,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S68573742,4ways,"p(6, 2)",X,N39711,N28397,,TRUE,4,7,7
S68573742,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S68573742,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N27336,,TRUE,2,4,11
S68573742,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N21554,,FALSE,1,7,14
S68573742,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N26319,,FALSE,1,9,16
S48638766,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S48638766,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S48638766,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S48638766,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,TRUE,4,8,17
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,FALSE,2,8,17
S48638766,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N50954,N91125,,TRUE,2,4,21
S9401020,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S9401020,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S9401020,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S9401020,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S9401020,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S9401020,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S9401020,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S9401020,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S9401020,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S9401020,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S9401020,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,FALSE,4,8,17
S9401020,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,TRUE,2,8,17
S44804838,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S44804838,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S44804838,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S44804838,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S44804838,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,FALSE,1,6,8
S44804838,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S44804838,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,TRUE,2,9,11
S34813648,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S34813648,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S34813648,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S34813648,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,TRUE,4,8,17
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,FALSE,2,8,17
S34813648,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N50954,N91125,,TRUE,2,4,21
S85185002,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S85185002,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S85185002,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S85185002,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N53690,,FALSE,4,9,11
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N85228,,FALSE,2,9,11
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N20811,,TRUE,1,1,9
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N25416,,FALSE,4,7,15
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4)",D,N26976,N38655,,FALSE,2,7,15
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N50954,,TRUE,4,8,17
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5)",D,N20811,N30238,,FALSE,2,8,17
S85185002,4ways,"p(2, 6);p(1, 6);p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N50954,N91125,,TRUE,2,4,21
S34482687,4ways,"p(6, 2)",X,N39711,N75328,,FALSE,1,2,2
S34482687,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S34482687,4ways,"p(6, 2)",X,N39711,N28397,,TRUE,4,7,7
S34482687,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S34482687,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N27336,,TRUE,2,4,11
S34482687,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N21554,,FALSE,1,7,14
S34482687,4ways,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1)",D,N28397,N26319,,FALSE,1,9,16
S35976932,4ways,"p(6, 2)",X,N39711,N75328,,TRUE,1,2,2
S35976932,4ways,"p(6, 2)",X,N39711,N96243,,FALSE,1,4,4
S35976932,4ways,"p(6, 2)",X,N39711,N28397,,FALSE,4,7,7
S35976932,4ways,"p(6, 2)",X,N39711,N48992,,FALSE,2,7,7
S35976932,4ways,"p(2, 6);p(1, 6);p(0, 6)",D,N75328,N26976,,TRUE,1,6,8
